"","diff","alpha","beta","gamma","confess"
"947",2.68168168168168,0.127227227227227,0.16036036036036,0.301201201201201,0.127327327327327
"948",2.68768768768769,0.424724724724725,0.289489489489489,0.269169169169169,0.0720720720720721
"949",2.69369369369369,0.26976976976977,0.596396396396396,0.361261261261261,0.102552552552553
"950",2.6996996996997,0.301801801801802,0.181381381381381,0.421321321321321,0.0225225225225225
"951",2.70570570570571,0.432332332332332,0.536336336336336,0.567967967967968,0.105255255255255
"952",2.71171171171171,0.259359359359359,0.541741741741742,0.198598598598599,0.0178678678678679
"953",2.71771771771772,0.293393393393393,0.0186186186186186,0.308208208208208,0.0678678678678679
"954",2.72372372372372,0.123223223223223,0.0396396396396396,0.478878878878879,0.0978978978978979
"955",2.72972972972973,0.35025025025025,0.0306306306306306,0.143543543543544,0.146246246246246
"956",2.73573573573574,0.128828828828829,0.120720720720721,0.117517517517518,0.00975975975975976
"957",2.74174174174174,0.310610610610611,0.0198198198198198,0.185585585585586,0.148048048048048
"958",2.74774774774775,0.429529529529529,0.0516516516516516,0.525925925925926,0.0373873873873874
"959",2.75375375375375,0.358658658658659,0.306306306306306,0.294194194194194,0.100750750750751
"960",2.75975975975976,0.156056056056056,0.460660660660661,0.44984984984985,0.0666666666666667
"961",2.76576576576577,0.133233233233233,0.16996996996997,0.218118118118118,0.113363363363363
"962",2.77177177177177,0.488388388388388,0.479279279279279,0.425825825825826,0.0942942942942943
"963",2.77777777777778,0.478778778778779,0.303303303303303,0.573973973973974,0.0226726726726727
"964",2.78378378378378,0.415915915915916,0.227027027027027,0.45035035035035,0.110960960960961
"965",2.78978978978979,0.419119119119119,0.38018018018018,0.536436436436436,0.0930930930930931
"966",2.7957957957958,0.256956956956957,0.395195195195195,0.325225225225225,0.128978978978979
"967",2.8018018018018,0.388288288288288,0.152552552552553,0.516416416416416,0.087987987987988
"968",2.80780780780781,0.128428428428428,0.57957957957958,0.232132132132132,0.134834834834835
"969",2.81381381381381,0.427927927927928,0.204804804804805,0.586986986986987,0.0591591591591592
"970",2.81981981981982,0.234134134134134,0.357957957957958,0.445345345345345,0.0507507507507508
"971",2.82582582582583,0.200900900900901,0.147147147147147,0.47987987987988,0.0217717717717718
"972",2.83183183183183,0.391891891891892,0.377177177177177,0.276676676676677,0.1
"973",2.83783783783784,0.138838838838839,0.351951951951952,0.543943943943944,0.0993993993993994
"974",2.84384384384384,0.12002002002002,0.352552552552553,0.19009009009009,0.132732732732733
"975",2.84984984984985,0.156456456456456,0.263663663663664,0.220620620620621,0.145195195195195
"976",2.85585585585586,0.196896896896897,0.532732732732733,0.420820820820821,0.0265765765765766
"977",2.86186186186186,0.170870870870871,0.341141141141141,0.391291291291291,0.0484984984984985
"978",2.86786786786787,0.292992992992993,0.273273273273273,0.442842842842843,0.139189189189189
"979",2.87387387387387,0.32982982982983,0.237837837837838,0.464864864864865,0.142492492492492
"980",2.87987987987988,0.276976976976977,0.554354354354354,0.448848848848849,0.0474474474474474
"981",2.88588588588589,0.1,0.251051051051051,0.364764764764765,0.148798798798799
"982",2.89189189189189,0.321021021021021,0.048048048048048,0.367267267267267,0.0984984984984985
"983",2.8978978978979,0.232532532532533,0.042042042042042,0.180580580580581,0.0343843843843844
"984",2.9039039039039,0.272172172172172,0.426426426426426,0.461861861861862,0.0506006006006006
"985",2.90990990990991,0.194894894894895,0.257657657657658,0.168068068068068,0.0675675675675676
"986",2.91591591591592,0.398698698698699,0.130930930930931,0.31971971971972,0.075975975975976
"987",2.92192192192192,0.284984984984985,0.0138138138138138,0.110510510510511,0.0003003003003003
"988",2.92792792792793,0.409509509509509,0.0126126126126126,0.162062062062062,0.0168168168168168
"989",2.93393393393393,0.207707707707708,0.0858858858858859,0.521921921921922,0.0429429429429429
"990",2.93993993993994,0.304604604604605,0.515315315315315,0.392792792792793,0.0894894894894895
"991",2.94594594594595,0.307807807807808,0.422222222222222,0.44034034034034,0.0902402402402402
"992",2.95195195195195,0.132032032032032,0.323723723723724,0.158058058058058,0.112162162162162
"993",2.95795795795796,0.264164164164164,0.17957957957958,0.312712712712713,0.103003003003003
"994",2.96396396396396,0.110810810810811,0.546546546546547,0.502402402402402,0.062012012012012
"995",2.96996996996997,0.30980980980981,0.435435435435435,0.476876876876877,0.0163663663663664
"996",2.97597597597598,0.406706706706707,0.384384384384384,0.593493493493493,0.11021021021021
"997",2.98198198198198,0.43953953953954,0.264264264264264,0.106006006006006,0.0905405405405405
"998",2.98798798798799,0.443143143143143,0.398798798798799,0.311711711711712,0.0423423423423423
"999",2.99399399399399,0.417117117117117,0.11951951951952,0.413313313313313,0.0459459459459459
"1000",3,0.131631631631632,0.560960960960961,0.408808808808809,0.145645645645646
